beam_y_cm,run,slice,frame,gantry_x_mm,gantry_z_mm,max_counts,exposure_us,rate_c_per_us,ratio_to_slice_best,n_sat_px,excluded_run
113.5,auto_scan-2026-07-29_13-36-52,y0113.50cm,jul29_axicon3_003-tableyp001135.000mm-gantryxp000075.000mm-yp000095.000mm-zm000083.100mm-shot0000.npy,75.0,-83.1,127,500.0,0.254,0.941,0,False
113.5,auto_scan-2026-07-29_13-36-52,y0113.50cm,jul29_axicon3_003-tableyp001135.000mm-gantryxp000075.000mm-yp000095.000mm-zm000087.100mm-shot0000.npy,75.0,-87.1,127,500.0,0.254,0.941,0,False
113.5,auto_scan-2026-07-29_13-36-52,y0113.50cm,jul29_axicon3_003-tableyp001135.000mm-gantryxp000080.000mm-yp000095.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,128,500.0,0.256,0.948,0,False
113.5,auto_scan-2026-07-29_13-36-52,y0113.50cm,jul29_axicon3_003-tableyp001135.000mm-gantryxp000080.000mm-yp000095.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,135,500.0,0.27,1.0,0,False
114.0,auto_scan-2026-07-29_11-10-31_BAD,y0114.00cm,jul29_axicon3_002-tableyp001140.000mm-gantryxp000066.000mm-yp000090.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,169,1000.0,0.169,0.983,0,True
114.0,auto_scan-2026-07-29_11-10-31_BAD,y0114.00cm,jul29_axicon3_002-tableyp001140.000mm-gantryxp000066.000mm-yp000090.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,162,1000.0,0.162,0.942,0,True
114.0,auto_scan-2026-07-29_11-10-31_BAD,y0114.00cm,jul29_axicon3_002-tableyp001140.000mm-gantryxp000071.000mm-yp000090.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,161,1000.0,0.161,0.936,0,True
114.0,auto_scan-2026-07-29_11-10-31_BAD,y0114.00cm,jul29_axicon3_002-tableyp001140.000mm-gantryxp000071.000mm-yp000090.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,172,1000.0,0.172,1.0,0,True
114.0,auto_scan-2026-07-29_13-36-52,y0114.00cm,jul29_axicon3_003-tableyp001140.000mm-gantryxp000075.000mm-yp000090.000mm-zm000083.100mm-shot0000.npy,75.0,-83.1,129,500.0,0.258,0.928,0,False
114.0,auto_scan-2026-07-29_13-36-52,y0114.00cm,jul29_axicon3_003-tableyp001140.000mm-gantryxp000075.000mm-yp000090.000mm-zm000087.100mm-shot0000.npy,75.0,-87.1,134,500.0,0.268,0.964,0,False
114.0,auto_scan-2026-07-29_13-36-52,y0114.00cm,jul29_axicon3_003-tableyp001140.000mm-gantryxp000080.000mm-yp000090.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,139,500.0,0.278,1.0,0,False
114.0,auto_scan-2026-07-29_13-36-52,y0114.00cm,jul29_axicon3_003-tableyp001140.000mm-gantryxp000080.000mm-yp000090.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,134,500.0,0.268,0.964,0,False
114.5,auto_scan-2026-07-29_11-10-31_BAD,y0114.50cm,jul29_axicon3_002-tableyp001145.000mm-gantryxp000066.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,178,1000.0,0.178,0.994,0,True
114.5,auto_scan-2026-07-29_11-10-31_BAD,y0114.50cm,jul29_axicon3_002-tableyp001145.000mm-gantryxp000066.000mm-yp000085.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,171,1000.0,0.171,0.955,0,True
114.5,auto_scan-2026-07-29_11-10-31_BAD,y0114.50cm,jul29_axicon3_002-tableyp001145.000mm-gantryxp000071.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,166,1000.0,0.166,0.927,0,True
114.5,auto_scan-2026-07-29_11-10-31_BAD,y0114.50cm,jul29_axicon3_002-tableyp001145.000mm-gantryxp000071.000mm-yp000085.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,179,1000.0,0.179,1.0,0,True
114.5,auto_scan-2026-07-29_13-36-52,y0114.50cm,jul29_axicon3_003-tableyp001145.000mm-gantryxp000075.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy,75.0,-83.1,138,500.0,0.276,0.945,0,False
114.5,auto_scan-2026-07-29_13-36-52,y0114.50cm,jul29_axicon3_003-tableyp001145.000mm-gantryxp000075.000mm-yp000085.000mm-zm000087.100mm-shot0000.npy,75.0,-87.1,146,500.0,0.292,1.0,0,False
114.5,auto_scan-2026-07-29_13-36-52,y0114.50cm,jul29_axicon3_003-tableyp001145.000mm-gantryxp000080.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,138,500.0,0.276,0.945,0,False
114.5,auto_scan-2026-07-29_13-36-52,y0114.50cm,jul29_axicon3_003-tableyp001145.000mm-gantryxp000080.000mm-yp000085.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,145,500.0,0.29,0.993,0,False
115.0,auto_scan-2026-07-29_11-10-31_BAD,y0115.00cm,jul29_axicon3_002-tableyp001150.000mm-gantryxp000066.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy,66.0,-83.1,157,1000.0,0.157,0.872,0,True
115.0,auto_scan-2026-07-29_11-10-31_BAD,y0115.00cm,jul29_axicon3_002-tableyp001150.000mm-gantryxp000066.000mm-yp000080.000mm-zm000087.100mm-shot0000.npy,66.0,-87.1,153,1000.0,0.153,0.85,0,True
115.0,auto_scan-2026-07-29_11-10-31_BAD,y0115.00cm,jul29_axicon3_002-tableyp001150.000mm-gantryxp000071.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy,71.0,-83.1,160,1000.0,0.16,0.889,0,True
115.0,auto_scan-2026-07-29_11-10-31_BAD,y0115.00cm,jul29_axicon3_002-tableyp001150.000mm-gantryxp000071.000mm-yp000080.000mm-zm000087.100mm-shot0000.npy,71.0,-87.1,180,1000.0,0.18,1.0,0,True
115.0,auto_scan-2026-07-29_13-36-52,y0115.00cm,jul29_axicon3_003-tableyp001150.000mm-gantryxp000075.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy,75.0,-83.1,135,500.0,0.27,0.957,0,False
115.0,auto_scan-2026-07-29_13-36-52,y0115.00cm,jul29_axicon3_003-tableyp001150.000mm-gantryxp000075.000mm-yp000080.000mm-zm000087.100mm-shot0000.npy,75.0,-87.1,138,500.0,0.276,0.979,0,False
115.0,auto_scan-2026-07-29_13-36-52,y0115.00cm,jul29_axicon3_003-tableyp001150.000mm-gantryxp000080.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,131,500.0,0.262,0.929,0,False
115.0,auto_scan-2026-07-29_13-36-52,y0115.00cm,jul29_axicon3_003-tableyp001150.000mm-gantryxp000080.000mm-yp000080.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,141,500.0,0.282,1.0,0,False
115.5,auto_scan-2026-07-29_13-36-52,y0115.50cm,jul29_axicon3_003-tableyp001155.000mm-gantryxp000080.000mm-yp000075.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,125,500.0,0.25,0.969,0,False
115.5,auto_scan-2026-07-29_13-36-52,y0115.50cm,jul29_axicon3_003-tableyp001155.000mm-gantryxp000080.000mm-yp000075.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,129,500.0,0.258,1.0,0,False
116.0,auto_scan-2026-07-29_13-36-52,y0116.00cm,jul29_axicon3_003-tableyp001160.000mm-gantryxp000080.000mm-yp000070.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,130,500.0,0.26,1.0,0,False
116.0,auto_scan-2026-07-29_13-36-52,y0116.00cm,jul29_axicon3_003-tableyp001160.000mm-gantryxp000080.000mm-yp000070.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,130,500.0,0.26,1.0,0,False
116.5,auto_scan-2026-07-29_13-36-52,y0116.50cm,jul29_axicon3_003-tableyp001165.000mm-gantryxp000080.000mm-yp000065.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,131,500.0,0.262,1.0,0,False
116.5,auto_scan-2026-07-29_13-36-52,y0116.50cm,jul29_axicon3_003-tableyp001165.000mm-gantryxp000080.000mm-yp000065.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,131,500.0,0.262,1.0,0,False
117.0,auto_scan-2026-07-29_13-36-52,y0117.00cm,jul29_axicon3_003-tableyp001170.000mm-gantryxp000080.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,127,500.0,0.254,0.955,0,False
117.0,auto_scan-2026-07-29_13-36-52,y0117.00cm,jul29_axicon3_003-tableyp001170.000mm-gantryxp000080.000mm-yp000060.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,133,500.0,0.266,1.0,0,False
117.5,auto_scan-2026-07-29_13-36-52,y0117.50cm,jul29_axicon3_003-tableyp001175.000mm-gantryxp000080.000mm-yp000055.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,131,500.0,0.262,0.929,0,False
117.5,auto_scan-2026-07-29_13-36-52,y0117.50cm,jul29_axicon3_003-tableyp001175.000mm-gantryxp000080.000mm-yp000055.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,141,500.0,0.282,1.0,0,False
118.0,auto_scan-2026-07-29_13-36-52,y0118.00cm,jul29_axicon3_003-tableyp001180.000mm-gantryxp000080.000mm-yp000050.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,150,500.0,0.3,0.993,0,False
118.0,auto_scan-2026-07-29_13-36-52,y0118.00cm,jul29_axicon3_003-tableyp001180.000mm-gantryxp000080.000mm-yp000050.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,151,500.0,0.302,1.0,0,False
118.5,auto_scan-2026-07-29_13-36-52,y0118.50cm,jul29_axicon3_003-tableyp001185.000mm-gantryxp000080.000mm-yp000045.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,157,500.0,0.314,0.975,0,False
118.5,auto_scan-2026-07-29_13-36-52,y0118.50cm,jul29_axicon3_003-tableyp001185.000mm-gantryxp000080.000mm-yp000045.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,161,500.0,0.322,1.0,0,False
119.0,auto_scan-2026-07-29_13-36-52,y0119.00cm,jul29_axicon3_003-tableyp001190.000mm-gantryxp000080.000mm-yp000040.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,153,500.0,0.306,0.916,0,False
119.0,auto_scan-2026-07-29_13-36-52,y0119.00cm,jul29_axicon3_003-tableyp001190.000mm-gantryxp000080.000mm-yp000040.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,167,500.0,0.334,1.0,0,False
119.5,auto_scan-2026-07-29_13-36-52,y0119.50cm,jul29_axicon3_003-tableyp001195.000mm-gantryxp000080.000mm-yp000035.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,145,500.0,0.29,0.942,0,False
119.5,auto_scan-2026-07-29_13-36-52,y0119.50cm,jul29_axicon3_003-tableyp001195.000mm-gantryxp000080.000mm-yp000035.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,154,500.0,0.308,1.0,0,False
120.0,auto_scan-2026-07-29_13-36-52,y0120.00cm,jul29_axicon3_003-tableyp001200.000mm-gantryxp000080.000mm-yp000030.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,137,500.0,0.274,0.901,0,False
120.0,auto_scan-2026-07-29_13-36-52,y0120.00cm,jul29_axicon3_003-tableyp001200.000mm-gantryxp000080.000mm-yp000030.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,152,500.0,0.304,1.0,0,False
120.0,auto_scan-2026-07-29_14-07-31,y0120.00cm,jul29_axicon3_004-tableyp001200.000mm-gantryxp000080.000mm-yp000130.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,149,500.0,0.298,1.0,0,False
120.0,auto_scan-2026-07-29_14-07-31,y0120.00cm,jul29_axicon3_004-tableyp001200.000mm-gantryxp000080.000mm-yp000130.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,139,500.0,0.278,0.933,0,False
120.5,auto_scan-2026-07-29_13-36-52,y0120.50cm,jul29_axicon3_003-tableyp001205.000mm-gantryxp000080.000mm-yp000025.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,143,500.0,0.286,1.0,0,False
120.5,auto_scan-2026-07-29_13-36-52,y0120.50cm,jul29_axicon3_003-tableyp001205.000mm-gantryxp000080.000mm-yp000025.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,139,500.0,0.278,0.972,0,False
120.5,auto_scan-2026-07-29_14-01-15,y0120.50cm,jul29_axicon3_003-tableyp001205.000mm-gantryxp000080.000mm-yp000025.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,144,500.0,0.288,1.0,0,False
120.5,auto_scan-2026-07-29_14-01-15,y0120.50cm,jul29_axicon3_003-tableyp001205.000mm-gantryxp000080.000mm-yp000025.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,136,500.0,0.272,0.944,0,False
120.5,auto_scan-2026-07-29_14-07-31,y0120.50cm,jul29_axicon3_004-tableyp001205.000mm-gantryxp000080.000mm-yp000125.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,137,500.0,0.274,1.0,0,False
120.5,auto_scan-2026-07-29_14-07-31,y0120.50cm,jul29_axicon3_004-tableyp001205.000mm-gantryxp000080.000mm-yp000125.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,134,500.0,0.268,0.978,0,False
121.0,auto_scan-2026-07-29_13-36-52,y0121.00cm,jul29_axicon3_003-tableyp001210.000mm-gantryxp000080.000mm-yp000020.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,134,500.0,0.268,0.978,0,False
121.0,auto_scan-2026-07-29_13-36-52,y0121.00cm,jul29_axicon3_003-tableyp001210.000mm-gantryxp000080.000mm-yp000020.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,137,500.0,0.274,1.0,0,False
121.0,auto_scan-2026-07-29_14-01-15,y0121.00cm,jul29_axicon3_003-tableyp001210.000mm-gantryxp000080.000mm-yp000020.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,133,500.0,0.266,1.0,0,False
121.0,auto_scan-2026-07-29_14-01-15,y0121.00cm,jul29_axicon3_003-tableyp001210.000mm-gantryxp000080.000mm-yp000020.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,128,500.0,0.256,0.962,0,False
121.0,auto_scan-2026-07-29_14-07-31,y0121.00cm,jul29_axicon3_004-tableyp001210.000mm-gantryxp000080.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,133,500.0,0.266,1.0,0,False
121.0,auto_scan-2026-07-29_14-07-31,y0121.00cm,jul29_axicon3_004-tableyp001210.000mm-gantryxp000080.000mm-yp000120.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,129,500.0,0.258,0.97,0,False
121.5,auto_scan-2026-07-29_14-01-15,y0121.50cm,jul29_axicon3_003-tableyp001215.000mm-gantryxp000080.000mm-yp000015.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,138,500.0,0.276,0.972,0,False
121.5,auto_scan-2026-07-29_14-01-15,y0121.50cm,jul29_axicon3_003-tableyp001215.000mm-gantryxp000080.000mm-yp000015.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,142,500.0,0.284,1.0,0,False
121.5,auto_scan-2026-07-29_14-07-31,y0121.50cm,jul29_axicon3_004-tableyp001215.000mm-gantryxp000080.000mm-yp000115.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,139,500.0,0.278,1.0,0,False
121.5,auto_scan-2026-07-29_14-07-31,y0121.50cm,jul29_axicon3_004-tableyp001215.000mm-gantryxp000080.000mm-yp000115.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,128,500.0,0.256,0.921,0,False
122.0,auto_scan-2026-07-29_14-01-15,y0122.00cm,jul29_axicon3_003-tableyp001220.000mm-gantryxp000080.000mm-yp000010.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,151,500.0,0.302,1.0,0,False
122.0,auto_scan-2026-07-29_14-01-15,y0122.00cm,jul29_axicon3_003-tableyp001220.000mm-gantryxp000080.000mm-yp000010.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,147,500.0,0.294,0.974,0,False
122.0,auto_scan-2026-07-29_14-07-31,y0122.00cm,jul29_axicon3_004-tableyp001220.000mm-gantryxp000080.000mm-yp000110.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,141,500.0,0.282,1.0,0,False
122.0,auto_scan-2026-07-29_14-07-31,y0122.00cm,jul29_axicon3_004-tableyp001220.000mm-gantryxp000080.000mm-yp000110.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,132,500.0,0.264,0.936,0,False
122.5,auto_scan-2026-07-29_14-07-31,y0122.50cm,jul29_axicon3_004-tableyp001225.000mm-gantryxp000080.000mm-yp000105.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,146,500.0,0.292,1.0,0,False
122.5,auto_scan-2026-07-29_14-07-31,y0122.50cm,jul29_axicon3_004-tableyp001225.000mm-gantryxp000080.000mm-yp000105.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,144,500.0,0.288,0.986,0,False
123.0,auto_scan-2026-07-29_14-07-31,y0123.00cm,jul29_axicon3_004-tableyp001230.000mm-gantryxp000080.000mm-yp000100.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,152,500.0,0.304,0.993,0,False
123.0,auto_scan-2026-07-29_14-07-31,y0123.00cm,jul29_axicon3_004-tableyp001230.000mm-gantryxp000080.000mm-yp000100.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,153,500.0,0.306,1.0,0,False
123.5,auto_scan-2026-07-29_14-07-31,y0123.50cm,jul29_axicon3_004-tableyp001235.000mm-gantryxp000080.000mm-yp000095.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,158,500.0,0.316,0.963,0,False
123.5,auto_scan-2026-07-29_14-07-31,y0123.50cm,jul29_axicon3_004-tableyp001235.000mm-gantryxp000080.000mm-yp000095.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,164,500.0,0.328,1.0,0,False
124.0,auto_scan-2026-07-29_14-07-31,y0124.00cm,jul29_axicon3_004-tableyp001240.000mm-gantryxp000080.000mm-yp000090.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,159,500.0,0.318,0.952,0,False
124.0,auto_scan-2026-07-29_14-07-31,y0124.00cm,jul29_axicon3_004-tableyp001240.000mm-gantryxp000080.000mm-yp000090.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,167,500.0,0.334,1.0,0,False
124.5,auto_scan-2026-07-29_14-07-31,y0124.50cm,jul29_axicon3_004-tableyp001245.000mm-gantryxp000080.000mm-yp000085.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,159,500.0,0.318,0.988,0,False
124.5,auto_scan-2026-07-29_14-07-31,y0124.50cm,jul29_axicon3_004-tableyp001245.000mm-gantryxp000080.000mm-yp000085.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,161,500.0,0.322,1.0,0,False
125.0,auto_scan-2026-07-29_14-07-31,y0125.00cm,jul29_axicon3_004-tableyp001250.000mm-gantryxp000080.000mm-yp000080.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,158,500.0,0.316,1.0,0,False
125.0,auto_scan-2026-07-29_14-07-31,y0125.00cm,jul29_axicon3_004-tableyp001250.000mm-gantryxp000080.000mm-yp000080.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,158,500.0,0.316,1.0,0,False
125.5,auto_scan-2026-07-29_14-07-31,y0125.50cm,jul29_axicon3_004-tableyp001255.000mm-gantryxp000080.000mm-yp000075.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,153,500.0,0.306,1.0,0,False
125.5,auto_scan-2026-07-29_14-07-31,y0125.50cm,jul29_axicon3_004-tableyp001255.000mm-gantryxp000080.000mm-yp000075.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,148,500.0,0.296,0.967,0,False
126.0,auto_scan-2026-07-29_14-07-31,y0126.00cm,jul29_axicon3_004-tableyp001260.000mm-gantryxp000080.000mm-yp000070.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,155,500.0,0.31,1.0,0,False
126.0,auto_scan-2026-07-29_14-07-31,y0126.00cm,jul29_axicon3_004-tableyp001260.000mm-gantryxp000080.000mm-yp000070.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,139,500.0,0.278,0.897,0,False
126.5,auto_scan-2026-07-29_14-07-31,y0126.50cm,jul29_axicon3_004-tableyp001265.000mm-gantryxp000080.000mm-yp000065.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,154,500.0,0.308,1.0,0,False
126.5,auto_scan-2026-07-29_14-07-31,y0126.50cm,jul29_axicon3_004-tableyp001265.000mm-gantryxp000080.000mm-yp000065.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,137,500.0,0.274,0.89,0,False
127.0,auto_scan-2026-07-29_14-07-31,y0127.00cm,jul29_axicon3_004-tableyp001270.000mm-gantryxp000080.000mm-yp000060.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,156,500.0,0.312,1.0,0,False
127.0,auto_scan-2026-07-29_14-07-31,y0127.00cm,jul29_axicon3_004-tableyp001270.000mm-gantryxp000080.000mm-yp000060.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,140,500.0,0.28,0.897,0,False
127.5,auto_scan-2026-07-29_14-07-31,y0127.50cm,jul29_axicon3_004-tableyp001275.000mm-gantryxp000080.000mm-yp000055.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,161,500.0,0.322,1.0,0,False
127.5,auto_scan-2026-07-29_14-07-31,y0127.50cm,jul29_axicon3_004-tableyp001275.000mm-gantryxp000080.000mm-yp000055.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,152,500.0,0.304,0.944,0,False
128.0,auto_scan-2026-07-29_14-07-31,y0128.00cm,jul29_axicon3_004-tableyp001280.000mm-gantryxp000080.000mm-yp000050.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,161,500.0,0.322,0.982,0,False
128.0,auto_scan-2026-07-29_14-07-31,y0128.00cm,jul29_axicon3_004-tableyp001280.000mm-gantryxp000080.000mm-yp000050.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,164,500.0,0.328,1.0,0,False
128.5,auto_scan-2026-07-29_14-07-31,y0128.50cm,jul29_axicon3_004-tableyp001285.000mm-gantryxp000080.000mm-yp000045.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,142,429.8,0.3304,1.0,0,False
128.5,auto_scan-2026-07-29_14-07-31,y0128.50cm,jul29_axicon3_004-tableyp001285.000mm-gantryxp000080.000mm-yp000045.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,141,429.8,0.328,0.993,0,False
129.0,auto_scan-2026-07-29_14-07-31,y0129.00cm,jul29_axicon3_004-tableyp001290.000mm-gantryxp000080.000mm-yp000040.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,143,429.8,0.3327,0.923,0,False
129.0,auto_scan-2026-07-29_14-07-31,y0129.00cm,jul29_axicon3_004-tableyp001290.000mm-gantryxp000080.000mm-yp000040.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,155,429.8,0.3606,1.0,0,False
129.5,auto_scan-2026-07-29_14-07-31,y0129.50cm,jul29_axicon3_004-tableyp001295.000mm-gantryxp000080.000mm-yp000035.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,145,429.8,0.3373,0.96,0,False
129.5,auto_scan-2026-07-29_14-07-31,y0129.50cm,jul29_axicon3_004-tableyp001295.000mm-gantryxp000080.000mm-yp000035.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,151,429.8,0.3513,1.0,0,False
130.0,auto_scan-2026-07-29_14-07-31,y0130.00cm,jul29_axicon3_004-tableyp001300.000mm-gantryxp000080.000mm-yp000030.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,150,429.8,0.349,1.0,0,False
130.0,auto_scan-2026-07-29_14-07-31,y0130.00cm,jul29_axicon3_004-tableyp001300.000mm-gantryxp000080.000mm-yp000030.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,141,429.8,0.328,0.94,0,False
130.0,auto_scan-2026-07-29_14-33-49,y0130.00cm,jul29_axicon3_005-tableyp001300.000mm-gantryxp000080.000mm-yp000130.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,162,500.0,0.324,0.942,0,False
130.0,auto_scan-2026-07-29_14-33-49,y0130.00cm,jul29_axicon3_005-tableyp001300.000mm-gantryxp000080.000mm-yp000130.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,163,500.0,0.326,0.948,0,False
130.0,auto_scan-2026-07-29_14-33-49,y0130.00cm,jul29_axicon3_005-tableyp001300.000mm-gantryxp000085.000mm-yp000130.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,167,500.0,0.334,0.971,0,False
130.0,auto_scan-2026-07-29_14-33-49,y0130.00cm,jul29_axicon3_005-tableyp001300.000mm-gantryxp000085.000mm-yp000130.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,172,500.0,0.344,1.0,0,False
130.5,auto_scan-2026-07-29_14-07-31,y0130.50cm,jul29_axicon3_004-tableyp001305.000mm-gantryxp000080.000mm-yp000025.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,147,429.8,0.342,1.0,0,False
130.5,auto_scan-2026-07-29_14-07-31,y0130.50cm,jul29_axicon3_004-tableyp001305.000mm-gantryxp000080.000mm-yp000025.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,133,429.8,0.3094,0.905,0,False
130.5,auto_scan-2026-07-29_14-33-49,y0130.50cm,jul29_axicon3_005-tableyp001305.000mm-gantryxp000080.000mm-yp000125.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,167,500.0,0.334,0.994,0,False
130.5,auto_scan-2026-07-29_14-33-49,y0130.50cm,jul29_axicon3_005-tableyp001305.000mm-gantryxp000080.000mm-yp000125.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,168,500.0,0.336,1.0,0,False
130.5,auto_scan-2026-07-29_14-33-49,y0130.50cm,jul29_axicon3_005-tableyp001305.000mm-gantryxp000085.000mm-yp000125.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,162,500.0,0.324,0.964,0,False
130.5,auto_scan-2026-07-29_14-33-49,y0130.50cm,jul29_axicon3_005-tableyp001305.000mm-gantryxp000085.000mm-yp000125.000mm-zm000087.100mm-shot0000.npy,85.0,-87.1,168,500.0,0.336,1.0,0,False
131.0,auto_scan-2026-07-29_14-07-31,y0131.00cm,jul29_axicon3_004-tableyp001310.000mm-gantryxp000080.000mm-yp000020.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,145,429.8,0.3373,1.0,0,False
131.0,auto_scan-2026-07-29_14-07-31,y0131.00cm,jul29_axicon3_004-tableyp001310.000mm-gantryxp000080.000mm-yp000020.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,125,429.8,0.2908,0.862,0,False
131.0,auto_scan-2026-07-29_14-33-49,y0131.00cm,jul29_axicon3_005-tableyp001310.000mm-gantryxp000080.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy,80.0,-83.1,159,500.0,0.318,0.924,0,False
131.0,auto_scan-2026-07-29_14-33-49,y0131.00cm,jul29_axicon3_005-tableyp001310.000mm-gantryxp000080.000mm-yp000120.000mm-zm000087.100mm-shot0000.npy,80.0,-87.1,170,500.0,0.34,0.988,0,False
131.0,auto_scan-2026-07-29_14-33-49,y0131.00cm,jul29_axicon3_005-tableyp001310.000mm-gantryxp000085.000mm-yp000120.000mm-zm000083.100mm-shot0000.npy,85.0,-83.1,157,500.0,0.314,0.913,0,False
