beam_y_cm,run,slice,frame,gantry_x_mm,gantry_z_mm,max_counts,exposure_us,rate_c_per_us,ratio_to_slice_best,n_sat_px,excluded_run
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000045.500mm-yp000130.000mm-zm000082.000mm-shot0000-dark.npy,45.5,-82.0,147,354223.4,0.0004,0.576,0,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000045.500mm-yp000130.000mm-zm000078.000mm-shot0000-dark.npy,45.5,-78.0,148,354223.4,0.0004,0.58,0,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000050.500mm-yp000130.000mm-zm000078.000mm-shot0000.npy,50.5,-78.0,255,354223.4,0.0007,1.0,49829,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000055.500mm-yp000130.000mm-zm000078.000mm-shot0000.npy,55.5,-78.0,255,354223.4,0.0007,1.0,418861,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000060.500mm-yp000130.000mm-zm000078.000mm-shot0000.npy,60.5,-78.0,255,354223.4,0.0007,1.0,733607,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000065.500mm-yp000130.000mm-zm000078.000mm-shot0000.npy,65.5,-78.0,255,354223.4,0.0007,1.0,405338,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000070.500mm-yp000130.000mm-zm000078.000mm-shot0000-dark.npy,70.5,-78.0,148,354223.4,0.0004,0.58,0,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000045.500mm-yp000130.000mm-zm000074.000mm-shot0000-dark.npy,45.5,-74.0,147,354223.4,0.0004,0.576,0,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000050.500mm-yp000130.000mm-zm000074.000mm-shot0000-dark.npy,50.5,-74.0,149,354223.4,0.0004,0.584,0,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000055.500mm-yp000130.000mm-zm000074.000mm-shot0000.npy,55.5,-74.0,255,354223.4,0.0007,1.0,115151,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000060.500mm-yp000130.000mm-zm000074.000mm-shot0000.npy,60.5,-74.0,255,354223.4,0.0007,1.0,213165,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000065.500mm-yp000130.000mm-zm000074.000mm-shot0000.npy,65.5,-74.0,255,354223.4,0.0007,1.0,309,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000070.500mm-yp000130.000mm-zm000074.000mm-shot0000-dark.npy,70.5,-74.0,148,354223.4,0.0004,0.58,0,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000045.500mm-yp000130.000mm-zm000070.000mm-shot0000-dark.npy,45.5,-70.0,151,354223.4,0.0004,0.592,0,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000050.500mm-yp000130.000mm-zm000070.000mm-shot0000-dark.npy,50.5,-70.0,149,354223.4,0.0004,0.584,0,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000055.500mm-yp000130.000mm-zm000070.000mm-shot0000-dark.npy,55.5,-70.0,148,354223.4,0.0004,0.58,0,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000060.500mm-yp000130.000mm-zm000070.000mm-shot0000-dark.npy,60.5,-70.0,153,354223.4,0.0004,0.6,0,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000065.500mm-yp000130.000mm-zm000070.000mm-shot0000-dark.npy,65.5,-70.0,154,354223.4,0.0004,0.604,0,False
25.0,auto_scan-2026-07-23_09-48-16,y0025.00cm,jul23-002-tableyp000250.000mm-gantryxp000070.500mm-yp000130.000mm-zm000070.000mm-shot0000-dark.npy,70.5,-70.0,150,354223.4,0.0004,0.588,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000060.500mm-yp000120.000mm-zm000086.000mm-shot0000.npy,60.5,-86.0,112,51506.4,0.0022,0.836,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000065.500mm-yp000120.000mm-zm000086.000mm-shot0000.npy,65.5,-86.0,113,51506.4,0.0022,0.843,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000055.500mm-yp000120.000mm-zm000086.000mm-shot0000.npy,55.5,-86.0,90,51506.4,0.0017,0.672,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000055.500mm-yp000120.000mm-zm000082.000mm-shot0000.npy,55.5,-82.0,107,51506.4,0.0021,0.799,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000060.500mm-yp000120.000mm-zm000082.000mm-shot0000.npy,60.5,-82.0,106,51506.4,0.0021,0.791,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000065.500mm-yp000120.000mm-zm000082.000mm-shot0000.npy,65.5,-82.0,113,51506.4,0.0022,0.843,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000055.500mm-yp000120.000mm-zm000090.000mm-shot0000.npy,55.5,-90.0,102,51506.4,0.002,0.761,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000060.500mm-yp000120.000mm-zm000090.000mm-shot0000.npy,60.5,-90.0,134,51506.4,0.0026,1.0,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000065.500mm-yp000120.000mm-zm000090.000mm-shot0000.npy,65.5,-90.0,110,51506.4,0.0021,0.821,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000050.500mm-yp000120.000mm-zm000086.000mm-shot0000.npy,50.5,-86.0,100,51506.4,0.0019,0.746,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000050.500mm-yp000120.000mm-zm000082.000mm-shot0000.npy,50.5,-82.0,85,51506.4,0.0017,0.634,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000055.500mm-yp000120.000mm-zm000078.000mm-shot0000.npy,55.5,-78.0,92,51506.4,0.0018,0.687,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000060.500mm-yp000120.000mm-zm000078.000mm-shot0000.npy,60.5,-78.0,99,51506.4,0.0019,0.739,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000065.500mm-yp000120.000mm-zm000078.000mm-shot0000.npy,65.5,-78.0,102,51506.4,0.002,0.761,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000050.500mm-yp000120.000mm-zm000074.000mm-shot0000.npy,50.5,-74.0,92,51506.4,0.0018,0.687,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000055.500mm-yp000120.000mm-zm000074.000mm-shot0000.npy,55.5,-74.0,95,51506.4,0.0018,0.709,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000060.500mm-yp000120.000mm-zm000074.000mm-shot0000.npy,60.5,-74.0,119,51506.4,0.0023,0.888,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000065.500mm-yp000120.000mm-zm000074.000mm-shot0000.npy,65.5,-74.0,117,51506.4,0.0023,0.873,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000050.500mm-yp000120.000mm-zm000070.000mm-shot0000.npy,50.5,-70.0,84,51506.4,0.0016,0.627,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000055.500mm-yp000120.000mm-zm000070.000mm-shot0000.npy,55.5,-70.0,99,51506.4,0.0019,0.739,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000060.500mm-yp000120.000mm-zm000070.000mm-shot0000.npy,60.5,-70.0,110,51506.4,0.0021,0.821,0,False
26.0,auto_scan-2026-07-23_09-48-16,y0026.00cm,jul23-002-tableyp000260.000mm-gantryxp000065.500mm-yp000120.000mm-zm000070.000mm-shot0000.npy,65.5,-70.0,105,51506.4,0.002,0.784,0,False
27.0,auto_scan-2026-07-23_09-48-16,y0027.00cm,jul23-002-tableyp000270.000mm-gantryxp000060.500mm-yp000110.000mm-zm000086.000mm-shot0000.npy,60.5,-86.0,128,51506.4,0.0025,1.0,0,False
27.0,auto_scan-2026-07-23_09-48-16,y0027.00cm,jul23-002-tableyp000270.000mm-gantryxp000065.500mm-yp000110.000mm-zm000086.000mm-shot0000.npy,65.5,-86.0,117,51506.4,0.0023,0.914,0,False
27.0,auto_scan-2026-07-23_09-48-16,y0027.00cm,jul23-002-tableyp000270.000mm-gantryxp000055.500mm-yp000110.000mm-zm000086.000mm-shot0000.npy,55.5,-86.0,89,51506.4,0.0017,0.695,0,False
27.0,auto_scan-2026-07-23_09-48-16,y0027.00cm,jul23-002-tableyp000270.000mm-gantryxp000055.500mm-yp000110.000mm-zm000082.000mm-shot0000.npy,55.5,-82.0,105,51506.4,0.002,0.82,0,False
27.0,auto_scan-2026-07-23_09-48-16,y0027.00cm,jul23-002-tableyp000270.000mm-gantryxp000060.500mm-yp000110.000mm-zm000082.000mm-shot0000.npy,60.5,-82.0,114,51506.4,0.0022,0.891,0,False
27.0,auto_scan-2026-07-23_09-48-16,y0027.00cm,jul23-002-tableyp000270.000mm-gantryxp000065.500mm-yp000110.000mm-zm000082.000mm-shot0000.npy,65.5,-82.0,109,51506.4,0.0021,0.852,0,False
27.0,auto_scan-2026-07-23_09-48-16,y0027.00cm,jul23-002-tableyp000270.000mm-gantryxp000055.500mm-yp000110.000mm-zm000090.000mm-shot0000.npy,55.5,-90.0,100,51506.4,0.0019,0.781,0,False
27.0,auto_scan-2026-07-23_09-48-16,y0027.00cm,jul23-002-tableyp000270.000mm-gantryxp000060.500mm-yp000110.000mm-zm000090.000mm-shot0000.npy,60.5,-90.0,110,51506.4,0.0021,0.859,0,False
27.0,auto_scan-2026-07-23_09-48-16,y0027.00cm,jul23-002-tableyp000270.000mm-gantryxp000065.500mm-yp000110.000mm-zm000090.000mm-shot0000.npy,65.5,-90.0,113,51506.4,0.0022,0.883,0,False
27.0,auto_scan-2026-07-23_09-48-16,y0027.00cm,jul23-002-tableyp000270.000mm-gantryxp000050.500mm-yp000110.000mm-zm000086.000mm-shot0000.npy,50.5,-86.0,102,51506.4,0.002,0.797,0,False
27.0,auto_scan-2026-07-23_09-48-16,y0027.00cm,jul23-002-tableyp000270.000mm-gantryxp000050.500mm-yp000110.000mm-zm000082.000mm-shot0000.npy,50.5,-82.0,86,51506.4,0.0017,0.672,0,False
27.0,auto_scan-2026-07-23_09-48-16,y0027.00cm,jul23-002-tableyp000270.000mm-gantryxp000055.500mm-yp000110.000mm-zm000078.000mm-shot0000.npy,55.5,-78.0,95,51506.4,0.0018,0.742,0,False
27.0,auto_scan-2026-07-23_09-48-16,y0027.00cm,jul23-002-tableyp000270.000mm-gantryxp000060.500mm-yp000110.000mm-zm000078.000mm-shot0000.npy,60.5,-78.0,100,51506.4,0.0019,0.781,0,False
27.0,auto_scan-2026-07-23_09-48-16,y0027.00cm,jul23-002-tableyp000270.000mm-gantryxp000065.500mm-yp000110.000mm-zm000078.000mm-shot0000.npy,65.5,-78.0,101,51506.4,0.002,0.789,0,False
28.0,auto_scan-2026-07-23_09-48-16,y0028.00cm,jul23-002-tableyp000280.000mm-gantryxp000060.500mm-yp000100.000mm-zm000086.000mm-shot0000.npy,60.5,-86.0,116,51506.4,0.0023,1.0,0,False
28.0,auto_scan-2026-07-23_09-48-16,y0028.00cm,jul23-002-tableyp000280.000mm-gantryxp000065.500mm-yp000100.000mm-zm000086.000mm-shot0000.npy,65.5,-86.0,116,51506.4,0.0023,1.0,0,False
28.0,auto_scan-2026-07-23_09-48-16,y0028.00cm,jul23-002-tableyp000280.000mm-gantryxp000055.500mm-yp000100.000mm-zm000086.000mm-shot0000.npy,55.5,-86.0,87,51506.4,0.0017,0.75,0,False
28.0,auto_scan-2026-07-23_09-48-16,y0028.00cm,jul23-002-tableyp000280.000mm-gantryxp000055.500mm-yp000100.000mm-zm000082.000mm-shot0000.npy,55.5,-82.0,109,51506.4,0.0021,0.94,0,False
28.0,auto_scan-2026-07-23_09-48-16,y0028.00cm,jul23-002-tableyp000280.000mm-gantryxp000060.500mm-yp000100.000mm-zm000082.000mm-shot0000.npy,60.5,-82.0,114,51506.4,0.0022,0.983,0,False
28.0,auto_scan-2026-07-23_09-48-16,y0028.00cm,jul23-002-tableyp000280.000mm-gantryxp000065.500mm-yp000100.000mm-zm000082.000mm-shot0000.npy,65.5,-82.0,113,51506.4,0.0022,0.974,0,False
28.0,auto_scan-2026-07-23_09-48-16,y0028.00cm,jul23-002-tableyp000280.000mm-gantryxp000055.500mm-yp000100.000mm-zm000090.000mm-shot0000.npy,55.5,-90.0,98,51506.4,0.0019,0.845,0,False
28.0,auto_scan-2026-07-23_09-48-16,y0028.00cm,jul23-002-tableyp000280.000mm-gantryxp000060.500mm-yp000100.000mm-zm000090.000mm-shot0000.npy,60.5,-90.0,109,51506.4,0.0021,0.94,0,False
28.0,auto_scan-2026-07-23_09-48-16,y0028.00cm,jul23-002-tableyp000280.000mm-gantryxp000065.500mm-yp000100.000mm-zm000090.000mm-shot0000.npy,65.5,-90.0,113,51506.4,0.0022,0.974,0,False
28.0,auto_scan-2026-07-23_09-48-16,y0028.00cm,jul23-002-tableyp000280.000mm-gantryxp000050.500mm-yp000100.000mm-zm000086.000mm-shot0000.npy,50.5,-86.0,99,51506.4,0.0019,0.853,0,False
28.0,auto_scan-2026-07-23_09-48-16,y0028.00cm,jul23-002-tableyp000280.000mm-gantryxp000050.500mm-yp000100.000mm-zm000082.000mm-shot0000.npy,50.5,-82.0,88,51506.4,0.0017,0.759,0,False
28.0,auto_scan-2026-07-23_09-48-16,y0028.00cm,jul23-002-tableyp000280.000mm-gantryxp000055.500mm-yp000100.000mm-zm000078.000mm-shot0000.npy,55.5,-78.0,100,51506.4,0.0019,0.862,0,False
28.0,auto_scan-2026-07-23_09-48-16,y0028.00cm,jul23-002-tableyp000280.000mm-gantryxp000060.500mm-yp000100.000mm-zm000078.000mm-shot0000.npy,60.5,-78.0,106,51506.4,0.0021,0.914,0,False
28.0,auto_scan-2026-07-23_09-48-16,y0028.00cm,jul23-002-tableyp000280.000mm-gantryxp000065.500mm-yp000100.000mm-zm000078.000mm-shot0000.npy,65.5,-78.0,102,51506.4,0.002,0.879,0,False
29.0,auto_scan-2026-07-23_09-48-16,y0029.00cm,jul23-002-tableyp000290.000mm-gantryxp000060.500mm-yp000090.000mm-zm000086.000mm-shot0000.npy,60.5,-86.0,134,51506.4,0.0026,1.0,0,False
29.0,auto_scan-2026-07-23_09-48-16,y0029.00cm,jul23-002-tableyp000290.000mm-gantryxp000065.500mm-yp000090.000mm-zm000086.000mm-shot0000.npy,65.5,-86.0,115,51506.4,0.0022,0.858,0,False
29.0,auto_scan-2026-07-23_09-48-16,y0029.00cm,jul23-002-tableyp000290.000mm-gantryxp000055.500mm-yp000090.000mm-zm000086.000mm-shot0000.npy,55.5,-86.0,132,51506.4,0.0026,0.985,0,False
29.0,auto_scan-2026-07-23_09-48-16,y0029.00cm,jul23-002-tableyp000290.000mm-gantryxp000055.500mm-yp000090.000mm-zm000082.000mm-shot0000.npy,55.5,-82.0,110,51506.4,0.0021,0.821,0,False
29.0,auto_scan-2026-07-23_09-48-16,y0029.00cm,jul23-002-tableyp000290.000mm-gantryxp000060.500mm-yp000090.000mm-zm000082.000mm-shot0000.npy,60.5,-82.0,117,51506.4,0.0023,0.873,0,False
29.0,auto_scan-2026-07-23_09-48-16,y0029.00cm,jul23-002-tableyp000290.000mm-gantryxp000065.500mm-yp000090.000mm-zm000082.000mm-shot0000.npy,65.5,-82.0,109,51506.4,0.0021,0.813,0,False
29.0,auto_scan-2026-07-23_09-48-16,y0029.00cm,jul23-002-tableyp000290.000mm-gantryxp000055.500mm-yp000090.000mm-zm000090.000mm-shot0000.npy,55.5,-90.0,111,51506.4,0.0022,0.828,0,False
29.0,auto_scan-2026-07-23_09-48-16,y0029.00cm,jul23-002-tableyp000290.000mm-gantryxp000060.500mm-yp000090.000mm-zm000090.000mm-shot0000.npy,60.5,-90.0,110,51506.4,0.0021,0.821,0,False
29.0,auto_scan-2026-07-23_09-48-16,y0029.00cm,jul23-002-tableyp000290.000mm-gantryxp000065.500mm-yp000090.000mm-zm000090.000mm-shot0000.npy,65.5,-90.0,116,51506.4,0.0023,0.866,0,False
29.0,auto_scan-2026-07-23_09-48-16,y0029.00cm,jul23-002-tableyp000290.000mm-gantryxp000050.500mm-yp000090.000mm-zm000086.000mm-shot0000.npy,50.5,-86.0,103,51506.4,0.002,0.769,0,False
29.0,auto_scan-2026-07-23_09-48-16,y0029.00cm,jul23-002-tableyp000290.000mm-gantryxp000050.500mm-yp000090.000mm-zm000082.000mm-shot0000.npy,50.5,-82.0,86,51506.4,0.0017,0.642,0,False
29.0,auto_scan-2026-07-23_09-48-16,y0029.00cm,jul23-002-tableyp000290.000mm-gantryxp000055.500mm-yp000090.000mm-zm000078.000mm-shot0000.npy,55.5,-78.0,97,51506.4,0.0019,0.724,0,False
29.0,auto_scan-2026-07-23_09-48-16,y0029.00cm,jul23-002-tableyp000290.000mm-gantryxp000060.500mm-yp000090.000mm-zm000078.000mm-shot0000.npy,60.5,-78.0,105,51506.4,0.002,0.784,0,False
29.0,auto_scan-2026-07-23_09-48-16,y0029.00cm,jul23-002-tableyp000290.000mm-gantryxp000065.500mm-yp000090.000mm-zm000078.000mm-shot0000.npy,65.5,-78.0,107,51506.4,0.0021,0.799,0,False
30.0,auto_scan-2026-07-23_09-48-16,y0030.00cm,jul23-002-tableyp000300.000mm-gantryxp000060.500mm-yp000080.000mm-zm000086.000mm-shot0000.npy,60.5,-86.0,132,51506.4,0.0026,1.0,0,False
30.0,auto_scan-2026-07-23_09-48-16,y0030.00cm,jul23-002-tableyp000300.000mm-gantryxp000065.500mm-yp000080.000mm-zm000086.000mm-shot0000.npy,65.5,-86.0,116,51506.4,0.0023,0.879,0,False
30.0,auto_scan-2026-07-23_09-48-16,y0030.00cm,jul23-002-tableyp000300.000mm-gantryxp000055.500mm-yp000080.000mm-zm000086.000mm-shot0000.npy,55.5,-86.0,128,51506.4,0.0025,0.97,0,False
30.0,auto_scan-2026-07-23_09-48-16,y0030.00cm,jul23-002-tableyp000300.000mm-gantryxp000055.500mm-yp000080.000mm-zm000082.000mm-shot0000.npy,55.5,-82.0,108,51506.4,0.0021,0.818,0,False
30.0,auto_scan-2026-07-23_09-48-16,y0030.00cm,jul23-002-tableyp000300.000mm-gantryxp000060.500mm-yp000080.000mm-zm000082.000mm-shot0000.npy,60.5,-82.0,118,51506.4,0.0023,0.894,0,False
30.0,auto_scan-2026-07-23_09-48-16,y0030.00cm,jul23-002-tableyp000300.000mm-gantryxp000065.500mm-yp000080.000mm-zm000082.000mm-shot0000.npy,65.5,-82.0,109,51506.4,0.0021,0.826,0,False
30.0,auto_scan-2026-07-23_09-48-16,y0030.00cm,jul23-002-tableyp000300.000mm-gantryxp000055.500mm-yp000080.000mm-zm000090.000mm-shot0000.npy,55.5,-90.0,103,51506.4,0.002,0.78,0,False
30.0,auto_scan-2026-07-23_09-48-16,y0030.00cm,jul23-002-tableyp000300.000mm-gantryxp000060.500mm-yp000080.000mm-zm000090.000mm-shot0000.npy,60.5,-90.0,110,51506.4,0.0021,0.833,0,False
30.0,auto_scan-2026-07-23_09-48-16,y0030.00cm,jul23-002-tableyp000300.000mm-gantryxp000065.500mm-yp000080.000mm-zm000090.000mm-shot0000.npy,65.5,-90.0,116,51506.4,0.0023,0.879,0,False
30.0,auto_scan-2026-07-23_09-48-16,y0030.00cm,jul23-002-tableyp000300.000mm-gantryxp000050.500mm-yp000080.000mm-zm000086.000mm-shot0000.npy,50.5,-86.0,106,51506.4,0.0021,0.803,0,False
30.0,auto_scan-2026-07-23_09-48-16,y0030.00cm,jul23-002-tableyp000300.000mm-gantryxp000050.500mm-yp000080.000mm-zm000082.000mm-shot0000.npy,50.5,-82.0,87,51506.4,0.0017,0.659,0,False
30.0,auto_scan-2026-07-23_09-48-16,y0030.00cm,jul23-002-tableyp000300.000mm-gantryxp000055.500mm-yp000080.000mm-zm000078.000mm-shot0000.npy,55.5,-78.0,97,51506.4,0.0019,0.735,0,False
30.0,auto_scan-2026-07-23_09-48-16,y0030.00cm,jul23-002-tableyp000300.000mm-gantryxp000060.500mm-yp000080.000mm-zm000078.000mm-shot0000.npy,60.5,-78.0,107,51506.4,0.0021,0.811,0,False
30.0,auto_scan-2026-07-23_09-48-16,y0030.00cm,jul23-002-tableyp000300.000mm-gantryxp000065.500mm-yp000080.000mm-zm000078.000mm-shot0000.npy,65.5,-78.0,108,51506.4,0.0021,0.818,0,False
31.0,auto_scan-2026-07-23_09-48-16,y0031.00cm,jul23-002-tableyp000310.000mm-gantryxp000060.500mm-yp000070.000mm-zm000086.000mm-shot0000.npy,60.5,-86.0,156,51506.4,0.003,1.0,0,False
31.0,auto_scan-2026-07-23_09-48-16,y0031.00cm,jul23-002-tableyp000310.000mm-gantryxp000065.500mm-yp000070.000mm-zm000086.000mm-shot0000.npy,65.5,-86.0,126,51506.4,0.0024,0.808,0,False
31.0,auto_scan-2026-07-23_09-48-16,y0031.00cm,jul23-002-tableyp000310.000mm-gantryxp000055.500mm-yp000070.000mm-zm000086.000mm-shot0000.npy,55.5,-86.0,154,51506.4,0.003,0.987,0,False
31.0,auto_scan-2026-07-23_09-48-16,y0031.00cm,jul23-002-tableyp000310.000mm-gantryxp000055.500mm-yp000070.000mm-zm000082.000mm-shot0000.npy,55.5,-82.0,105,51506.4,0.002,0.673,0,False
31.0,auto_scan-2026-07-23_09-48-16,y0031.00cm,jul23-002-tableyp000310.000mm-gantryxp000060.500mm-yp000070.000mm-zm000082.000mm-shot0000.npy,60.5,-82.0,108,51506.4,0.0021,0.692,0,False
31.0,auto_scan-2026-07-23_09-48-16,y0031.00cm,jul23-002-tableyp000310.000mm-gantryxp000065.500mm-yp000070.000mm-zm000082.000mm-shot0000.npy,65.5,-82.0,112,51506.4,0.0022,0.718,0,False
31.0,auto_scan-2026-07-23_09-48-16,y0031.00cm,jul23-002-tableyp000310.000mm-gantryxp000055.500mm-yp000070.000mm-zm000090.000mm-shot0000.npy,55.5,-90.0,106,51506.4,0.0021,0.679,0,False
31.0,auto_scan-2026-07-23_09-48-16,y0031.00cm,jul23-002-tableyp000310.000mm-gantryxp000060.500mm-yp000070.000mm-zm000090.000mm-shot0000.npy,60.5,-90.0,111,51506.4,0.0022,0.712,0,False
31.0,auto_scan-2026-07-23_09-48-16,y0031.00cm,jul23-002-tableyp000310.000mm-gantryxp000065.500mm-yp000070.000mm-zm000090.000mm-shot0000.npy,65.5,-90.0,117,51506.4,0.0023,0.75,0,False
31.0,auto_scan-2026-07-23_09-48-16,y0031.00cm,jul23-002-tableyp000310.000mm-gantryxp000050.500mm-yp000070.000mm-zm000086.000mm-shot0000.npy,50.5,-86.0,102,51506.4,0.002,0.654,0,False
31.0,auto_scan-2026-07-23_09-48-16,y0031.00cm,jul23-002-tableyp000310.000mm-gantryxp000050.500mm-yp000070.000mm-zm000082.000mm-shot0000.npy,50.5,-82.0,92,51506.4,0.0018,0.59,0,False
31.0,auto_scan-2026-07-23_09-48-16,y0031.00cm,jul23-002-tableyp000310.000mm-gantryxp000055.500mm-yp000070.000mm-zm000078.000mm-shot0000.npy,55.5,-78.0,100,51506.4,0.0019,0.641,0,False
31.0,auto_scan-2026-07-23_09-48-16,y0031.00cm,jul23-002-tableyp000310.000mm-gantryxp000060.500mm-yp000070.000mm-zm000078.000mm-shot0000.npy,60.5,-78.0,123,51506.4,0.0024,0.788,0,False
31.0,auto_scan-2026-07-23_09-48-16,y0031.00cm,jul23-002-tableyp000310.000mm-gantryxp000065.500mm-yp000070.000mm-zm000078.000mm-shot0000.npy,65.5,-78.0,106,51506.4,0.0021,0.679,0,False
32.0,auto_scan-2026-07-23_09-48-16,y0032.00cm,jul23-002-tableyp000320.000mm-gantryxp000055.500mm-yp000060.000mm-zm000086.000mm-shot0000.npy,55.5,-86.0,141,51506.4,0.0027,0.916,0,False
32.0,auto_scan-2026-07-23_09-48-16,y0032.00cm,jul23-002-tableyp000320.000mm-gantryxp000060.500mm-yp000060.000mm-zm000086.000mm-shot0000.npy,60.5,-86.0,154,51506.4,0.003,1.0,0,False
32.0,auto_scan-2026-07-23_09-48-16,y0032.00cm,jul23-002-tableyp000320.000mm-gantryxp000050.500mm-yp000060.000mm-zm000086.000mm-shot0000.npy,50.5,-86.0,105,51506.4,0.002,0.682,0,False
32.0,auto_scan-2026-07-23_09-48-16,y0032.00cm,jul23-002-tableyp000320.000mm-gantryxp000050.500mm-yp000060.000mm-zm000082.000mm-shot0000.npy,50.5,-82.0,89,51506.4,0.0017,0.578,0,False
32.0,auto_scan-2026-07-23_09-48-16,y0032.00cm,jul23-002-tableyp000320.000mm-gantryxp000055.500mm-yp000060.000mm-zm000082.000mm-shot0000.npy,55.5,-82.0,110,51506.4,0.0021,0.714,0,False
32.0,auto_scan-2026-07-23_09-48-16,y0032.00cm,jul23-002-tableyp000320.000mm-gantryxp000060.500mm-yp000060.000mm-zm000082.000mm-shot0000.npy,60.5,-82.0,114,51506.4,0.0022,0.74,0,False
32.0,auto_scan-2026-07-23_09-48-16,y0032.00cm,jul23-002-tableyp000320.000mm-gantryxp000055.500mm-yp000060.000mm-zm000090.000mm-shot0000.npy,55.5,-90.0,109,51506.4,0.0021,0.708,0,False
32.0,auto_scan-2026-07-23_09-48-16,y0032.00cm,jul23-002-tableyp000320.000mm-gantryxp000060.500mm-yp000060.000mm-zm000090.000mm-shot0000.npy,60.5,-90.0,114,51506.4,0.0022,0.74,0,False
32.0,auto_scan-2026-07-23_09-48-16,y0032.00cm,jul23-002-tableyp000320.000mm-gantryxp000065.500mm-yp000060.000mm-zm000090.000mm-shot0000.npy,65.5,-90.0,115,51506.4,0.0022,0.747,0,False
